Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD02736,3/4/2023,CUST0188,USB-C Docking Station,Technology,West,2,299.98,0,109.98
ORD00193,3/5/2023,CUST0084,Wireless Charging Pad,Electronics,West,1,26.99,0.1,12.49
ORD00831,3/5/2023,CUST0063,Ergonomic Office Chair,Furniture,North,4,799.96,0,247.96
ORD02489,3/5/2023,CUST0025,Document Folder Set,Office Supplies,West,4,67.96,0,39.96
ORD02677,3/5/2023,CUST0165,Noise-Canceling Headset,Technology,East,2,259.98,0,103.98
ORD00364,3/6/2023,CUST0134,Permanent Sticky Notes,Office Supplies,North,1,6.64,0.05,4.44
ORD01114,3/6/2023,CUST0156,USB-C Docking Station,Technology,South,1,127.49,0.15,32.49
ORD00025,3/7/2023,CUST0050,A4 Printer Paper (Ream),Office Supplies,East,1,11.69,0.1,4.89
ORD00073,3/7/2023,CUST0073,Filing Cabinet,Furniture,South,1,159.99,0,47.99
ORD00965,3/7/2023,CUST0160,Wireless Charging Pad,Electronics,West,3,89.97,0,46.47
ORD02437,3/7/2023,CUST0112,Wireless Laser Presenter,Electronics,West,1,22.99,0,13.49
ORD02767,3/7/2023,CUST0017,Ergonomic Office Chair,Furniture,West,2,359.98,0.1,83.98
ORD01107,3/8/2023,CUST0139,A4 Printer Paper (Ream),Office Supplies,North,2,25.98,0,12.38
ORD01732,3/8/2023,CUST0051,Standing Desk Converter,Furniture,North,3,674.97,0.1,149.97
ORD01783,3/8/2023,CUST0079,Wireless Charging Pad,Electronics,North,3,80.97,0.1,37.47
ORD02073,3/8/2023,CUST0085,HDMI Cable 4K (6ft),Electronics,East,2,29.98,0,20.38
ORD02480,3/8/2023,CUST0232,Dual Monitor Arm,Technology,East,2,170.98,0.05,66.98
ORD00239,3/9/2023,CUST0043,Wireless Laser Presenter,Electronics,South,2,45.98,0,26.98
ORD01916,3/9/2023,CUST0057,Portable Power Bank 20000mAh,Electronics,West,2,79.98,0,36.98
ORD02045,3/9/2023,CUST0127,Document Folder Set,Office Supplies,North,3,50.97,0,29.97
ORD02114,3/9/2023,CUST0234,Bluetooth Speaker,Electronics,South,4,199.96,0,87.96
ORD02923,3/9/2023,CUST0001,Whiteboard Markers,Office Supplies,East,4,45.96,0,27.96
ORD00167,3/10/2023,CUST0006,USB-C Docking Station,Technology,North,3,382.47,0.15,97.47
ORD00473,3/10/2023,CUST0006,Permanent Sticky Notes,Office Supplies,South,1,6.64,0.05,4.44
ORD00959,3/10/2023,CUST0129,Whiteboard Markers,Office Supplies,North,4,41.36,0.1,23.36
ORD02705,3/10/2023,CUST0058,Adjustable Footrest,Furniture,South,1,29.74,0.15,11.74
ORD00323,3/11/2023,CUST0196,Mechanical Keyboard,Technology,South,1,71.99,0.1,25.99
ORD00757,3/11/2023,CUST0224,Bluetooth Speaker,Electronics,South,1,44.99,0.1,16.99
ORD00928,3/11/2023,CUST0007,Heavy-Duty Stapler,Office Supplies,East,3,44.98,0.25,19.48
ORD01891,3/11/2023,CUST0028,Whiteboard Markers,Office Supplies,East,2,19.53,0.15,10.53
ORD02040,3/11/2023,CUST0094,Bluetooth Speaker,Electronics,East,1,42.49,0.15,14.49
ORD02439,3/11/2023,CUST0245,Mechanical Keyboard,Technology,East,2,127.98,0.2,35.98
ORD01128,3/12/2023,CUST0051,Spiral Notebooks (3-Pack),Office Supplies,East,2,26.98,0.1,15.38
ORD02939,3/12/2023,CUST0093,Dual Monitor Arm,Technology,South,2,125.99,0.3,21.99
ORD00583,3/13/2023,CUST0311,Filing Cabinet,Furniture,South,3,431.97,0.1,95.97
ORD00832,3/13/2023,CUST0099,Portable Power Bank 20000mAh,Electronics,South,3,119.97,0,55.47
ORD00837,3/13/2023,CUST0118,HD Webcam 1080p,Technology,West,2,113.98,0.05,49.98
ORD02978,3/13/2023,CUST0157,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.09,0.1,4.89
ORD00790,3/14/2023,CUST0244,Whiteboard Markers,Office Supplies,East,1,11.49,0,6.99
ORD02578,3/14/2023,CUST0002,Standing Desk Converter,Furniture,South,2,449.98,0.1,99.98
ORD01249,3/15/2023,CUST0113,Adjustable Footrest,Furniture,West,3,99.72,0.05,45.72
ORD00448,3/16/2023,CUST0060,HDMI Cable 4K (6ft),Electronics,East,1,14.99,0,10.19
ORD00574,3/16/2023,CUST0055,Ballpoint Pens (Pack of 12),Office Supplies,West,1,8.99,0,5.79
ORD00338,3/17/2023,CUST0005,HD Webcam 1080p,Technology,West,1,59.99,0,27.99
ORD00322,3/18/2023,CUST0341,Document Folder Set,Office Supplies,North,1,15.29,0.1,8.29
ORD00459,3/18/2023,CUST0121,Bluetooth Speaker,Electronics,South,9,359.93,0.2,107.93
ORD01933,3/18/2023,CUST0016,Mechanical Keyboard,Technology,West,4,255.97,0.2,71.97
ORD02166,3/18/2023,CUST0102,Whiteboard Markers,Office Supplies,North,9,103.41,0,62.91
ORD00031,3/19/2023,CUST0082,Portable Power Bank 20000mAh,Electronics,North,3,113.97,0.05,49.47
ORD00957,3/19/2023,CUST0273,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.54,0.05,5.34
ORD01767,3/19/2023,CUST0129,Bluetooth Speaker,Electronics,East,4,169.97,0.15,57.97
ORD01839,3/19/2023,CUST0020,Mechanical Keyboard,Technology,West,3,191.98,0.2,53.98
ORD02937,3/19/2023,CUST0170,Standing Desk Converter,Furniture,North,4,999.96,0,299.96
ORD00411,3/20/2023,CUST0101,Heavy-Duty Stapler,Office Supplies,East,2,39.98,0,22.98
ORD00599,3/20/2023,CUST0108,Standing Desk Converter,Furniture,North,2,449.98,0.1,99.98
ORD01346,3/20/2023,CUST0242,Surge Protector Power Strip,Electronics,West,1,25.99,0,13.49
ORD02027,3/20/2023,CUST0020,Ergonomic Office Chair,Furniture,South,3,539.97,0.1,125.97
ORD02232,3/20/2023,CUST0013,Wireless Charging Pad,Electronics,East,4,119.96,0,61.96
ORD02258,3/20/2023,CUST0349,Portable Power Bank 20000mAh,Electronics,West,2,59.98,0.25,16.98
ORD02268,3/20/2023,CUST0006,Wireless Laser Presenter,Electronics,East,3,68.97,0,40.47
ORD00597,3/21/2023,CUST0109,Standing Desk Converter,Furniture,East,2,399.98,0.2,49.98
ORD00810,3/21/2023,CUST0184,Permanent Sticky Notes,Office Supplies,South,1,6.99,0,4.79
ORD02096,3/21/2023,CUST0143,Desk Organizer Mesh,Furniture,East,1,17.49,0.3,5.99
ORD00226,3/22/2023,CUST0078,Surge Protector Power Strip,Electronics,East,1,25.99,0,13.49
ORD00704,3/22/2023,CUST0236,Wireless Charging Pad,Electronics,South,4,119.96,0,61.96
ORD00809,3/22/2023,CUST0111,A4 Printer Paper (Ream),Office Supplies,South,3,29.23,0.25,8.83
ORD02743,3/22/2023,CUST0326,Heavy-Duty Stapler,Office Supplies,South,2,39.98,0,22.98
ORD00690,3/23/2023,CUST0091,Ballpoint Pens (Pack of 12),Office Supplies,East,6,53.94,0,34.74
ORD00752,3/23/2023,CUST0144,Mechanical Keyboard,Technology,South,3,203.97,0.15,65.97
ORD02886,3/23/2023,CUST0035,Portable Power Bank 20000mAh,Electronics,North,4,143.96,0.1,57.96
ORD01481,3/24/2023,CUST0038,Dual Monitor Arm,Technology,North,3,269.97,0,113.97
ORD02785,3/24/2023,CUST0301,Ergonomic Office Chair,Furniture,North,3,599.97,0,185.97
ORD00211,3/25/2023,CUST0060,Laptop Stand,Technology,West,3,101.97,0.15,35.97
ORD00587,3/25/2023,CUST0273,Surge Protector Power Strip,Electronics,West,1,23.39,0.1,10.89
ORD02174,3/25/2023,CUST0049,Mechanical Keyboard,Technology,East,1,67.99,0.15,21.99
ORD00568,3/26/2023,CUST0344,Noise-Canceling Headset,Technology,East,1,129.99,0,51.99
ORD00814,3/26/2023,CUST0010,Noise-Canceling Headset,Technology,South,1,129.99,0,51.99
ORD00985,3/26/2023,CUST0008,HD Webcam 1080p,Technology,West,4,203.97,0.15,75.97
ORD01806,3/26/2023,CUST0356,Surge Protector Power Strip,Electronics,South,7,127.35,0.3,39.85
ORD02118,3/26/2023,CUST0005,A4 Printer Paper (Ream),Office Supplies,East,2,25.98,0,12.38
ORD02884,3/26/2023,CUST0017,Laptop Stand,Technology,North,2,67.98,0.15,23.98
ORD00656,3/27/2023,CUST0007,Heavy-Duty Stapler,Office Supplies,East,5,99.95,0,57.45
ORD00342,3/28/2023,CUST0206,A4 Printer Paper (Ream),Office Supplies,East,1,12.99,0,6.19
ORD00423,3/28/2023,CUST0135,Spiral Notebooks (3-Pack),Office Supplies,West,1,14.24,0.05,8.44
ORD01146,3/28/2023,CUST0039,A4 Printer Paper (Ream),Office Supplies,East,2,23.38,0.1,9.78
ORD01295,3/28/2023,CUST0114,HDMI Cable 4K (6ft),Electronics,South ,2,29.98,0,20.38
ORD02646,3/28/2023,CUST0131,Wireless Charging Pad,Electronics,South,1,29.99,0,15.49
ORD00354,3/29/2023,CUST0008,HD Webcam 1080p,Technology,South,3,179.97,0,83.97
ORD00358,3/29/2023,CUST0008,Surge Protector Power Strip,Electronics,South,1,22.09,0.15,9.59
ORD02231,3/29/2023,CUST0121,HD Webcam 1080p,Technology,East,2,113.98,0.05,49.98
ORD02967,3/29/2023,CUST0045,Permanent Sticky Notes,Office Supplies,East,3,20.97,0,14.37
ORD00090,3/30/2023,CUST0036,Lumbar Support Cushion,Furniture,South,3,89.97,0,47.97
ORD02155,3/30/2023,CUST0375,Dual Monitor Arm,Technology,North,4,341.96,0.05,133.96
ORD02545,3/30/2023,CUST0197,A4 Printer Paper (Ream),Office Supplies,West,1,12.99,0,6.19
ORD02682,3/30/2023,CUST0100,Laptop Stand,Technology,North,1,35.99,0.1,13.99
ORD00002,3/31/2023,CUST0140,Laptop Stand,Technology,North,2,79.98,0,35.98
ORD00340,3/31/2023,CUST0018,Desk Organizer Mesh,Furniture,East,1,24.99,0,13.49
ORD00463,3/31/2023,CUST0039,Permanent Sticky Notes,Office Supplies,East,1,6.99,0,4.79
ORD00726,3/31/2023,CUST0208,Spiral Notebooks (3-Pack),Office Supplies,East,3,44.97,0,27.57
ORD01377,3/31/2023,CUST0102,Standing Desk Converter,Furniture,West,1,249.99,0,74.99
ORD01768,3/31/2023,CUST0132,Adjustable Footrest,Furniture,West,4,118.97,0.15,46.97
ORD00454,4/1/2023,CUST0261,Spiral Notebooks (3-Pack),Office Supplies,West,2,29.98,0,18.38
ORD02986,4/1/2023,CUST0049,USB-C Docking Station,Technology,East,4,419.97,0.3,39.97
ORD00393,4/2/2023,CUST0209,Dual Monitor Arm,Technology,South,1,89.99,0,37.99
ORD00661,4/2/2023,CUST0081,Bookshelf 4-Tier,Furniture,North,1,113.99,0.05,31.99
ORD01472,4/2/2023,CUST0019,Wireless Laser Presenter,Electronics,North,1,20.69,0.1,11.19
ORD02640,4/2/2023,CUST0073,Wireless Laser Presenter,Electronics,West,1,22.99,0,13.49
ORD02981,4/2/2023,CUST0205,A4 Printer Paper (Ream),Office Supplies,North,6,74.04,0.05,33.24
ORD00132,4/3/2023,CUST0079,HD Webcam 1080p,Technology,East,1,59.99,0,27.99
ORD00191,4/3/2023,CUST0151,Whiteboard Markers,Office Supplies,East,7,72.39,0.1,40.89
ORD00254,4/3/2023,CUST0341,A4 Printer Paper (Ream),Office Supplies,North,2,25.98,0,12.38
ORD00708,4/3/2023,CUST0024,Filing Cabinet,Furniture,North,1,151.99,0.05,39.99
ORD01236,4/3/2023,CUST0245,Standing Desk Converter,Furniture,West,4,899.96,0.1,199.96
ORD01781,4/3/2023,CUST0248,Bookshelf 4-Tier,Furniture,East,7,839.93,0,265.93
ORD01915,4/3/2023,CUST0044,Surge Protector Power Strip,Electronics,East,7,181.93,0,94.43
ORD01182,4/4/2023,CUST0001,Laptop Stand,Technology,South,1,35.99,0.1,13.99
ORD01738,4/4/2023,CUST0216,Heavy-Duty Stapler,Office Supplies,West,1,19.99,0,11.49
ORD02021,4/5/2023,CUST0005,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.99,0,9.19
ORD02307,4/5/2023,CUST0217,Adjustable Footrest,Furniture,West,6,167.95,0.2,59.95
ORD00383,4/6/2023,CUST0069,Spiral Notebooks (3-Pack),Office Supplies,West,2,22.48,0.25,10.88
ORD02538,4/6/2023,CUST0038,Surge Protector Power Strip,Electronics,West,1,25.99,0,13.49
ORD02936,4/6/2023,CUST0008,Whiteboard Markers,Office Supplies,East,3,32.75,0.05,19.25
ORD00196,4/7/2023,CUST0126,Bookshelf 4-Tier,Furniture,East,3,287.98,0.2,41.98
ORD01009,4/7/2023,CUST0302,HD Webcam 1080p,Technology,West,1,59.99,0,27.99
ORD02316,4/7/2023,CUST0078,Ergonomic Office Chair,Furniture,North,1,199.99,0,61.99
ORD02626,4/7/2023,CUST0062,Spiral Notebooks (3-Pack),Office Supplies,North,10,149.9,0,91.9
ORD00166,4/8/2023,CUST0044,Bookshelf 4-Tier,Furniture,South,1,95.99,0.2,13.99
ORD00391,4/8/2023,CUST0001,Standing Desk Converter,Furniture,East,2,499.98,0,149.98
ORD00655,4/8/2023,CUST0004,Portable Power Bank 20000mAh,Electronics,North,4,151.96,0.05,65.96
ORD00997,4/8/2023,CUST0125,External SSD 1TB,Technology,South,2,215.98,0.1,65.98
ORD01796,4/8/2023,CUST0202,Desk Organizer Mesh,Furniture,North,1,24.99,0,13.49
ORD00462,4/9/2023,CUST0003,Document Folder Set,Office Supplies,East,1,16.99,0,9.99
ORD01672,4/9/2023,CUST0064,Standing Desk Converter,Furniture,South,1,249.99,0,74.99
ORD02271,4/9/2023,CUST0009,Noise-Canceling Headset,Technology,West,6,584.96,0.25,116.96
ORD01250,4/10/2023,CUST0010,Permanent Sticky Notes,Office Supplies,West,1,5.24,0.25,3.04
ORD01376,4/10/2023,CUST0251,Noise-Canceling Headset,Technology,South,5,552.46,0.15,162.46
ORD01704,4/10/2023,CUST0067,Laptop Stand,Technology,East,1,39.99,0,17.99
ORD01914,4/10/2023,CUST0240,Laptop Stand,Technology,West,5,199.95,0,89.95
ORD01827,4/11/2023,CUST0133,Noise-Canceling Headset,Technology,North,2,233.98,0.1,77.98
ORD02394,4/11/2023,CUST0011,Adjustable Footrest,Furniture,West,5,166.2,0.05,76.2
ORD00164,4/12/2023,CUST0244,HD Webcam 1080p,Technology,East,4,215.96,0.1,87.96
ORD00721,4/12/2023,CUST0313,Desk Organizer Mesh,Furniture,East,1,23.74,0.05,12.24
ORD01087,4/12/2023,CUST0045,Bookshelf 4-Tier,Furniture,North,7,671.94,0.2,97.94
ORD01403,4/12/2023,CUST0377,Bluetooth Speaker,Electronics,North,1,37.49,0.25,9.49
ORD02193,4/12/2023,CUST0034,Document Folder Set,Office Supplies,South,2,33.98,0,19.98
ORD02622,4/12/2023,CUST0166,Spiral Notebooks (3-Pack),Office Supplies,North,2,23.98,0.2,12.38
ORD00041,4/13/2023,CUST0004,Dual Monitor Arm,Technology,North,1,89.99,0,37.99
ORD00098,4/13/2023,CUST0268,Bookshelf 4-Tier,Furniture,North,1,113.99,0.05,31.99
ORD01662,4/13/2023,CUST0018,Standing Desk Converter,Furniture,South,1,249.99,0,74.99
ORD01741,4/13/2023,CUST0119,USB-C Docking Station,Technology,South,1,149.99,0,54.99
ORD02121,4/13/2023,CUST0002,Heavy-Duty Stapler,Office Supplies,East,4,79.96,0,45.96
ORD02428,4/13/2023,CUST0084,Laptop Stand,Technology,East,2,79.98,0,35.98
ORD02691,4/13/2023,CUST0054,Portable Power Bank 20000mAh,Electronics,North,7,251.94,0.1,101.44
ORD02735,4/13/2023,CUST0029,Laptop Stand,Technology,West,4,159.96,0,71.96
ORD02770,4/13/2023,CUST0010,Laptop Stand,Technology,North,2,75.98,0.05,31.98
ORD01570,4/14/2023,CUST0010,USB-C Docking Station,Technology,North,1,149.99,0,54.99
ORD01758,4/14/2023,CUST0003,Desk Organizer Mesh,Furniture,South,6,149.94,0,80.94
ORD01824,4/14/2023,CUST0199,Desk Organizer Mesh,Furniture,East,2,44.98,0.1,21.98
ORD00937,4/15/2023,CUST0215,Surge Protector Power Strip,Electronics,North,8,207.92,0,107.92
ORD01047,4/15/2023,CUST0262,Laptop Stand,Technology,North,1,39.99,0,17.99
ORD01188,4/15/2023,CUST0199,Document Folder Set,Office Supplies,East,1,16.99,0,9.99
ORD01605,4/15/2023,CUST0103,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0,11.49
ORD02255,4/15/2023,CUST0006,Whiteboard Markers,Office Supplies,East,3,29.3,0.15,15.8
ORD02317,4/15/2023,CUST0067,A4 Printer Paper (Ream),Office Supplies,West,3,37.02,0.05,16.62
ORD02431,4/15/2023,CUST0029,Standing Desk Converter,Furniture,South,8,1699.93,0.15,299.93
ORD01306,4/16/2023,CUST0193,A4 Printer Paper (Ream),Office Supplies,North,5,58.46,0.1,24.46
ORD01340,4/16/2023,CUST0120,Noise-Canceling Headset,Technology,South,1,129.99,0,51.99
ORD01821,4/16/2023,CUST0006,Permanent Sticky Notes,Office Supplies,West,1,5.94,0.15,3.74
ORD01404,4/17/2023,CUST0101,Permanent Sticky Notes,Office Supplies,North,2,13.28,0.05,8.88
ORD01536,4/17/2023,CUST0003,Wireless Laser Presenter,Electronics,West,2,45.98,0,26.98
ORD01825,4/17/2023,CUST0379,HDMI Cable 4K (6ft),Electronics,East,4,59.96,0,40.76
ORD01383,4/18/2023,CUST0038,USB-C Docking Station,Technology,West,1,119.99,0.2,24.99
ORD00848,4/19/2023,CUST0008,Permanent Sticky Notes,Office Supplies,North,4,27.96,0,19.16
ORD01010,4/19/2023,CUST0270,Laptop Stand,Technology,South,3,113.97,0.05,47.97
ORD02624,4/19/2023,CUST0232,A4 Printer Paper (Ream),Office Supplies,East,1,12.34,0.05,5.54
ORD00044,4/20/2023,CUST0215,Dual Monitor Arm,Technology,East,3,,0,113.97
ORD00067,4/20/2023,CUST0235,Noise-Canceling Headset,Technology,West,2,259.98,0,103.98
ORD00138,4/20/2023,CUST0027,Permanent Sticky Notes,Office Supplies,South,3,20.97,0,14.37
ORD02194,4/20/2023,CUST0028,Lumbar Support Cushion,Furniture,North,7,157.45,0.25,59.45
ORD02421,4/20/2023,CUST0051,Noise-Canceling Headset,Technology,North,5,584.96,0.1,194.96
ORD02791,4/20/2023,CUST0024,Document Folder Set,Office Supplies,North,1,16.14,0.05,9.14
ORD01612,4/21/2023,CUST0085,Heavy-Duty Stapler,Office Supplies,South,1,19.99,0,11.49
ORD02430,4/21/2023,CUST0362,Whiteboard Markers,Office Supplies,West ,2,22.98,0,13.98
ORD00030,4/22/2023,CUST0029,USB-C Docking Station,Technology,North,1,142.49,0.05,47.49
ORD00056,4/22/2023,CUST0142,Lumbar Support Cushion,Furniture,South,3,85.47,0.05,43.47
ORD01297,4/22/2023,CUST0373,Whiteboard Markers,Office Supplies,North,2,22.98,0,13.98
ORD02570,4/22/2023,CUST0367,Ballpoint Pens (Pack of 12),Office Supplies,North,1,7.19,0.2,3.99
ORD00015,4/23/2023,CUST0013,HD Webcam 1080p,Technology,South,1,59.99,0,27.99
ORD00263,4/23/2023,CUST0366,Document Folder Set,Office Supplies,West,5,76.45,0.1,41.45
ORD00932,4/23/2023,CUST0110,Bookshelf 4-Tier,Furniture,East,2,239.98,0,75.98
ORD01218,4/23/2023,CUST0084,Surge Protector Power Strip,Electronics,North,3,66.27,0.15,28.77
ORD01353,4/23/2023,CUST0003,Lumbar Support Cushion,Furniture,West,4,119.96,0,63.96
ORD01455,4/23/2023,CUST0028,Surge Protector Power Strip,Electronics,South,2,49.38,0.05,24.38
ORD01136,4/24/2023,CUST0050,USB-C Docking Station,Technology,North,4,539.96,0.1,159.96
ORD01521,4/24/2023,CUST0136,Wireless Charging Pad,Electronics,East,1,29.99,0,15.49
ORD01805,4/24/2023,CUST0009,A4 Printer Paper (Ream),Office Supplies,West,1,12.99,0,6.19
ORD02879,4/24/2023,CUST0274,External SSD 1TB,Technology,North,3,341.97,0.05,116.97
ORD00292,4/25/2023,CUST0004,Permanent Sticky Notes,Office Supplies,North,2,13.98,0,9.58
ORD01742,4/25/2023,CUST0203,Adjustable Footrest,Furniture,North,4,125.96,0.1,53.96
ORD00302,4/26/2023,CUST0002,Permanent Sticky Notes,Office Supplies,West,5,34.95,0,23.95
ORD00528,4/26/2023,CUST0303,Ergonomic Office Chair,Furniture,South,1,179.99,0.1,41.99
ORD00712,4/26/2023,CUST0178,Bookshelf 4-Tier,Furniture,North,1,107.99,0.1,25.99
ORD01470,4/26/2023,CUST0034,Spiral Notebooks (3-Pack),Office Supplies,North,8,95.94,0.2,49.54
ORD01594,4/26/2023,CUST0354,Wireless Charging Pad,Electronics,South,2,59.98,0,30.98
ORD01792,4/26/2023,CUST0358,Filing Cabinet,Furniture,West,2,319.98,0,95.98
ORD02354,4/26/2023,CUST0320,A4 Printer Paper (Ream),Office Supplies,North,2,23.38,0.1,9.78
ORD00120,4/27/2023,CUST0088,Noise-Canceling Headset,Technology,North,6,779.94,0,311.94
ORD00366,4/27/2023,CUST0053,Portable Power Bank 20000mAh,Electronics,North,3,101.97,0.15,37.47
ORD00566,4/27/2023,CUST0064,Ballpoint Pens (Pack of 12),Office Supplies,North,2,15.28,0.15,8.88
ORD00765,4/27/2023,CUST0185,Adjustable Footrest,Furniture,East,7,208.19,0.15,82.19
ORD01401,4/27/2023,CUST0328,Bookshelf 4-Tier,Furniture,North,2,227.98,0.05,63.98
ORD01620,4/27/2023,CUST0002,Standing Desk Converter,Furniture,East,2,499.98,0,149.98
ORD02152,4/27/2023,CUST0228,Desk Organizer Mesh,Furniture,West,4,94.96,0.05,48.96
ORD01085,4/28/2023,CUST0366,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0,5.79
ORD01089,4/28/2023,CUST0033,Desk Organizer Mesh,Furniture,South,2,49.98,0,26.98
ORD02180,4/28/2023,CUST0070,Dual Monitor Arm,Technology,East,2,152.98,0.15,48.98
ORD02404,4/28/2023,CUST0012,External SSD 1TB,Technology,East,1,119.99,0,44.99
ORD02536,4/28/2023,CUST0002,Noise-Canceling Headset,Technology,East,3,370.47,0.05,136.47
ORD00861,4/29/2023,CUST0004,USB-C Docking Station,Technology,East,1,149.99,0,54.99
ORD02369,4/29/2023,CUST0248,Bluetooth Speaker,Electronics,North,1,47.49,0.05,19.49
ORD01869,4/30/2023,CUST0177,External SSD 1TB,Technology,South,1,101.99,0.15,26.99
ORD00516,5/1/2023,CUST0036,Whiteboard Markers,Office Supplies,North,1,11.49,0,6.99
ORD00991,5/1/2023,CUST0001,Document Folder Set,Office Supplies,West,2,30.58,0.1,16.58
ORD01291,5/1/2023,CUST0038,Bookshelf 4-Tier,Furniture,North,3,341.97,0.05,95.97
ORD01319,5/1/2023,CUST0318,USB-C Docking Station,Technology,East,7,892.44,0.15,227.44
ORD01529,5/1/2023,CUST0309,Wireless Charging Pad,Electronics,South,1,23.99,0.2,9.49
ORD02556,5/1/2023,CUST0088,Adjustable Footrest,Furniture,North,3,99.72,0.05,45.72
ORD00600,5/2/2023,CUST0173,Bookshelf 4-Tier,Furniture,East,2,227.98,0.05,63.98
ORD00844,5/2/2023,CUST0022,Permanent Sticky Notes,Office Supplies,South,3,16.78,0.2,10.18
ORD00992,5/2/2023,CUST0024,Noise-Canceling Headset,Technology,West,1,110.49,0.15,32.49
ORD01918,5/2/2023,CUST0115,A4 Printer Paper (Ream),Office Supplies,East,3,35.07,0.1,14.67
ORD02799,5/2/2023,CUST0142,A4 Printer Paper (Ream),Office Supplies,South,1,11.69,0.1,4.89
ORD02966,5/2/2023,CUST0304,A4 Printer Paper (Ream),Office Supplies,West,1,12.99,0,6.19
ORD00408,5/3/2023,CUST0001,Laptop Stand,Technology,North,7,265.93,0.05,111.93
ORD00559,5/3/2023,CUST0061,Desk Organizer Mesh,Furniture,South,1,21.24,0.15,9.74
ORD01733,5/3/2023,CUST0167,Filing Cabinet,Furniture,East,3,479.97,0,143.97
ORD02915,5/3/2023,CUST0242,Document Folder Set,Office Supplies,West,1,15.29,0.1,8.29
ORD00705,5/4/2023,CUST0291,HD Webcam 1080p,Technology,West,6,323.95,0.1,131.95
ORD01780,5/4/2023,CUST0338,Ballpoint Pens (Pack of 12),Office Supplies,East,1,8.99,0,5.79
ORD01956,5/5/2023,CUST0144,Ballpoint Pens (Pack of 12),Office Supplies,East,4,28.77,0.2,15.97
ORD00882,5/6/2023,CUST0091,Document Folder Set,Office Supplies,East,1,15.29,0.1,8.29
ORD01419,5/6/2023,CUST0008,Standing Desk Converter,Furniture,North,2,499.98,0,149.98
ORD02153,5/6/2023,CUST0095,Document Folder Set,Office Supplies,North,4,67.96,0,39.96
ORD02756,5/6/2023,CUST0177,Filing Cabinet,Furniture,South,4,639.96,0,191.96
ORD00485,5/7/2023,CUST0183,USB-C Docking Station,Technology,,1,119.99,0.2,24.99
ORD00542,5/7/2023,CUST0232,Adjustable Footrest,Furniture,East,2,52.48,0.25,16.48
ORD00746,5/7/2023,CUST0006,Spiral Notebooks (3-Pack),Office Supplies,South,2,29.98,0,18.38
ORD01063,5/7/2023,CUST0003,Heavy-Duty Stapler,Office Supplies,South,2,39.98,0,22.98
ORD01117,5/8/2023,CUST0005,Laptop Stand,Technology,South,5,179.96,0.1,69.96
ORD01192,5/8/2023,CUST0043,Document Folder Set,Office Supplies,North,1,16.99,0,9.99
ORD01779,5/8/2023,CUST0006,Mechanical Keyboard,Technology,East,1,67.99,0.15,21.99
ORD02082,5/8/2023,CUST0236,Ballpoint Pens (Pack of 12),Office Supplies,East,1,6.74,0.25,3.54
ORD02279,5/8/2023,CUST0003,Whiteboard Markers,Office Supplies,East,1,9.77,0.15,5.27
ORD02623,5/8/2023,CUST0111,Wireless Laser Presenter,Electronics,North,2,45.98,0,26.98
ORD00381,5/10/2023,CUST0193,External SSD 1TB,Technology,East,4,407.97,0.15,107.97
ORD01060,5/10/2023,CUST0110,A4 Printer Paper (Ream),Office Supplies,North,2,24.68,0.05,11.08
ORD01302,5/10/2023,CUST0013,Document Folder Set,Office Supplies,East,1,14.44,0.15,7.44
ORD01630,5/10/2023,CUST0246,Document Folder Set,Office Supplies,South,2,27.18,0.2,13.18
ORD02222,5/10/2023,CUST0028,Noise-Canceling Headset,Technology,East,5,649.95,0,259.95
ORD02847,5/10/2023,CUST0009,Portable Power Bank 20000mAh,Electronics,East,5,199.95,0,92.45
